time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),dew_point_2m (°C),wind_speed_10m (km/h),is_day ()
2001-01-08T00:00,18.6,88,0.00,1010.5,16.6,7.7,0
2001-01-08T06:00,25.0,44,0.00,1013.3,12.1,9.8,1
2001-01-08T12:00,25.4,42,0.00,1009.3,11.6,9.7,1
2001-01-08T18:00,20.1,62,0.00,1012.2,12.6,8.6,0
2001-01-09T00:00,17.3,69,0.00,1010.3,11.6,7.7,0
2001-01-09T06:00,24.4,40,0.00,1013.2,10.1,5.1,1
2001-01-09T12:00,25.9,48,0.00,1009.6,14.0,9.5,1
2001-01-09T18:00,20.1,80,0.00,1013.0,16.5,3.5,0
2001-01-10T00:00,17.6,89,0.00,1011.1,15.7,3.4,0
2001-01-10T06:00,25.8,49,0.00,1013.0,14.4,1.8,1
2001-01-10T12:00,25.6,60,0.00,1009.2,17.2,9.6,1
2001-01-10T18:00,21.6,83,0.00,1012.2,18.6,0.0,0
2001-01-11T00:00,18.6,94,0.00,1009.4,17.6,3.8,0
2001-01-11T06:00,26.0,55,0.00,1011.7,16.3,4.0,1
2001-01-11T12:00,25.5,65,0.00,1008.5,18.4,10.1,1
2001-01-11T18:00,21.7,87,0.00,1011.2,19.4,1.5,0
2001-01-12T00:00,18.6,96,0.00,1009.4,18.0,7.6,0
2001-01-12T06:00,25.7,55,0.00,1012.5,15.9,7.1,1
2001-01-12T12:00,26.5,51,0.00,1009.7,15.6,13.3,1
2001-01-12T18:00,22.4,52,0.00,1012.5,12.1,10.2,0
2001-01-13T00:00,20.9,52,0.00,1010.8,10.7,10.6,0
2001-01-13T06:00,27.1,37,0.00,1012.6,11.2,8.5,1
2001-01-13T12:00,27.8,50,0.00,1009.1,16.3,11.5,1
2001-01-13T18:00,23.3,53,0.00,1011.9,13.2,9.0,0
2001-01-14T00:00,20.4,67,0.00,1010.4,14.0,5.9,0
2001-01-14T06:00,27.4,49,0.00,1012.2,15.6,2.9,1
2001-01-14T12:00,27.1,62,0.00,1008.8,19.2,9.7,1
2001-01-14T18:00,22.0,83,0.00,1012.0,19.0,3.9,0
2001-01-15T00:00,19.6,93,0.00,1010.8,18.5,3.9,0
2001-01-15T06:00,26.9,55,0.00,1013.4,17.2,2.4,1
2001-01-15T12:00,26.3,59,0.00,1010.6,17.6,10.4,1
2001-01-15T18:00,21.7,80,0.00,1013.4,18.1,3.2,0
2001-01-16T00:00,19.3,92,0.00,1012.1,17.9,6.6,0
2001-01-16T06:00,26.8,49,0.00,1013.8,15.3,3.1,1
2001-01-16T12:00,26.8,56,0.00,1009.6,17.4,10.5,1
2001-01-16T18:00,22.6,68,0.00,1013.0,16.4,5.3,0
2001-01-17T00:00,20.5,79,0.00,1011.6,16.8,5.6,0
2001-01-17T06:00,27.8,49,0.00,1014.1,16.1,5.4,1
2001-01-17T12:00,27.2,65,0.00,1009.8,20.1,11.4,1
2001-01-17T18:00,24.6,70,0.00,1013.3,18.7,3.3,0
2001-01-18T00:00,23.2,73,0.00,1012.0,18.2,6.6,0
2001-01-18T06:00,28.8,53,0.00,1014.3,18.2,4.3,1
2001-01-18T12:00,28.1,62,0.00,1010.3,20.1,10.8,1
2001-01-18T18:00,25.2,62,0.00,1013.1,17.4,6.8,0
2001-01-19T00:00,23.2,69,0.00,1011.2,17.2,7.7,0
2001-01-19T06:00,29.6,48,0.00,1013.9,17.5,5.9,1
2001-01-19T12:00,29.0,56,0.00,1009.9,19.3,11.5,1
2001-01-19T18:00,25.6,55,0.00,1012.6,15.8,10.1,0
2001-01-20T00:00,22.9,69,0.00,1010.7,16.9,8.7,0
2001-01-20T06:00,29.9,46,0.00,1013.7,17.0,7.6,1
2001-01-20T12:00,28.9,56,0.00,1009.6,19.3,10.8,1
2001-01-20T18:00,25.3,56,0.00,1011.6,15.9,7.6,0
2001-01-21T00:00,21.4,76,0.00,1010.5,17.0,6.8,0
2001-01-21T06:00,28.9,46,0.00,1011.9,16.0,10.9,1
2001-01-21T12:00,27.9,49,0.00,1007.9,16.3,16.8,1
2001-01-21T18:00,23.7,55,0.00,1011.0,14.1,6.8,0
2001-01-22T00:00,21.7,75,0.00,1009.7,17.0,10.3,0
2001-01-22T06:00,27.1,38,0.00,1012.2,11.8,10.8,1
2001-01-22T12:00,25.7,56,0.00,1008.7,16.4,14.3,1
2001-01-22T18:00,21.5,72,0.00,1011.3,16.2,9.9,0
2001-01-23T00:00,19.8,69,0.00,1010.0,14.1,10.8,0
2001-01-23T06:00,25.9,41,0.00,1012.7,11.6,13.0,1
2001-01-23T12:00,27.6,43,0.00,1008.5,13.8,12.3,1
2001-01-23T18:00,23.0,46,0.00,1011.5,10.7,12.8,0
2001-01-24T00:00,20.4,56,0.00,1010.1,11.2,11.0,0
2001-01-24T06:00,28.1,34,0.00,1013.1,10.7,9.7,1
2001-01-24T12:00,28.8,43,0.00,1008.6,15.0,10.5,1
2001-01-24T18:00,23.3,50,0.00,1011.2,12.1,10.8,0
2001-01-25T00:00,19.5,66,0.00,1010.4,13.0,9.1,0
2001-01-25T06:00,28.3,33,0.00,1013.1,10.5,7.8,1
2001-01-25T12:00,28.6,46,0.00,1008.4,15.8,8.1,1
2001-01-25T18:00,22.9,58,0.00,1010.7,14.2,10.1,0
2001-01-26T00:00,18.0,78,0.00,1008.8,14.2,7.3,0
2001-01-26T06:00,28.5,37,0.00,1011.7,12.2,8.0,1
2001-01-26T12:00,28.1,50,0.00,1007.5,16.9,9.2,1
2001-01-26T18:00,22.7,61,0.00,1010.9,14.9,7.2,0
2001-01-27T00:00,18.0,82,0.00,1009.2,14.9,7.1,0
2001-01-27T06:00,29.1,32,0.00,1011.4,10.5,10.9,1
2001-01-27T12:00,27.8,53,0.00,1008.2,17.3,10.1,1
2001-01-27T18:00,22.6,77,0.00,1011.6,18.3,1.8,0
2001-01-28T00:00,20.5,87,0.00,1009.8,18.3,4.9,0
2001-01-28T06:00,28.0,43,0.00,1011.9,14.1,6.4,1
2001-01-28T12:00,27.0,61,0.00,1008.3,18.9,12.1,1
2001-01-28T18:00,20.3,91,0.00,1009.8,18.9,5.0,0
2001-01-29T00:00,19.1,90,0.00,1009.1,17.5,4.0,0
2001-01-29T06:00,28.0,42,0.00,1011.5,13.9,4.0,1
2001-01-29T12:00,27.4,59,0.00,1008.7,18.5,11.1,1
2001-01-29T18:00,20.7,91,0.00,1011.6,19.2,3.8,0
2001-01-30T00:00,18.7,93,0.00,1010.4,17.5,5.6,0
2001-01-30T06:00,27.4,46,0.00,1012.4,14.8,5.8,1
2001-01-30T12:00,27.1,57,0.00,1008.3,17.9,12.0,1
2001-01-30T18:00,22.9,59,0.00,1010.5,14.4,10.3,0
2001-01-31T00:00,21.0,66,0.00,1008.7,14.4,9.7,0
2001-01-31T06:00,27.2,41,0.00,1010.5,13.0,9.0,1
2001-01-31T12:00,27.7,49,0.00,1006.7,16.0,15.6,1
2001-01-31T18:00,23.4,54,0.00,1009.0,13.6,10.2,0
2001-02-01T00:00,21.7,54,0.00,1008.0,11.9,11.2,0
2001-02-01T06:00,26.2,42,0.00,1010.6,12.2,9.7,1
2001-02-01T12:00,25.5,56,0.00,1007.2,16.0,12.6,1
2001-02-01T18:00,23.8,57,0.00,1009.8,14.7,9.6,0
2001-02-02T00:00,23.0,54,0.00,1007.5,13.2,9.6,0
2001-02-02T06:00,28.0,42,0.00,1009.8,14.1,6.8,1
2001-02-02T12:00,27.9,55,0.00,1006.2,18.1,14.0,1
2001-02-02T18:00,23.7,64,0.00,1009.3,16.5,9.0,0
2001-02-03T00:00,21.8,66,0.00,1007.5,15.2,9.5,0
2001-02-03T06:00,27.6,43,0.00,1010.0,13.9,7.6,1
2001-02-03T12:00,27.5,53,0.00,1006.6,17.2,11.9,1
2001-02-03T18:00,22.3,73,0.00,1009.3,17.2,9.7,0
2001-02-04T00:00,20.2,79,0.00,1008.2,16.4,7.2,0
2001-02-04T06:00,27.5,38,0.00,1010.5,12.1,6.9,1
2001-02-04T12:00,27.5,41,0.00,1007.5,13.0,11.6,1
2001-02-04T18:00,21.3,60,0.00,1010.4,13.3,7.6,0
2001-02-05T00:00,17.9,80,0.00,1009.8,14.4,8.3,0
2001-02-05T06:00,26.1,27,0.00,1012.5,5.7,6.5,1
2001-02-05T12:00,26.5,41,0.00,1008.9,12.1,9.8,1
2001-02-05T18:00,20.3,64,0.00,1011.6,13.4,8.9,0
2001-02-06T00:00,16.0,75,0.00,1010.7,11.6,4.9,0
2001-02-06T06:00,25.9,28,0.00,1013.9,6.0,8.8,1
2001-02-06T12:00,27.0,38,0.00,1010.0,11.4,10.7,1
2001-02-06T18:00,21.2,54,0.00,1012.1,11.5,10.0,0
2001-02-07T00:00,18.5,60,0.00,1010.7,10.6,8.1,0
2001-02-07T06:00,27.2,32,0.00,1013.5,9.2,5.4,1
2001-02-07T12:00,28.7,45,0.00,1008.9,15.5,11.0,1
2001-02-07T18:00,23.0,55,0.00,1011.6,13.4,12.1,0
2001-02-08T00:00,19.8,62,0.00,1010.1,12.4,8.5,0
2001-02-08T06:00,29.7,31,0.00,1012.8,10.9,7.4,1
2001-02-08T12:00,30.6,39,0.00,1008.9,15.0,8.9,1
2001-02-08T18:00,24.0,50,0.00,1011.4,12.9,11.9,0
2001-02-09T00:00,20.1,63,0.00,1010.3,12.8,7.2,0
2001-02-09T06:00,29.4,33,0.00,1013.0,11.7,4.6,1
2001-02-09T12:00,29.0,42,0.00,1009.7,14.7,12.3,1
2001-02-09T18:00,21.9,54,0.00,1012.3,12.3,6.8,0
2001-02-10T00:00,18.1,74,0.00,1011.3,13.3,7.7,0
2001-02-10T06:00,28.1,28,0.00,1012.9,7.6,8.0,1
2001-02-10T12:00,28.0,43,0.00,1008.8,14.4,11.8,1
2001-02-10T18:00,21.2,60,0.00,1011.8,13.0,6.0,0
2001-02-11T00:00,16.9,86,0.00,1010.2,14.5,5.2,0
2001-02-11T06:00,26.5,39,0.00,1012.3,11.3,4.6,1
2001-02-11T12:00,26.5,56,0.00,1008.8,16.9,11.6,1
2001-02-11T18:00,20.8,86,0.00,1011.1,18.4,1.8,0
2001-02-12T00:00,16.7,93,0.00,1010.0,15.5,5.6,0
2001-02-12T06:00,27.6,39,0.00,1012.1,12.4,5.4,1
2001-02-12T12:00,28.0,51,0.00,1007.9,16.9,12.2,1
2001-02-12T18:00,21.9,68,0.00,1011.0,15.7,3.9,0
2001-02-13T00:00,20.7,75,0.00,1009.2,16.1,2.9,0
2001-02-13T06:00,28.1,42,0.00,1011.7,14.1,2.2,1
2001-02-13T12:00,27.2,56,0.00,1007.8,17.6,12.8,1
2001-02-13T18:00,21.9,86,0.00,1011.2,19.5,6.1,0
2001-02-14T00:00,19.8,98,0.00,1010.1,19.4,3.1,0
2001-02-14T06:00,25.5,62,0.00,1012.2,17.7,8.2,1
2001-02-14T12:00,25.6,57,0.00,1008.7,16.6,12.6,1
2001-02-14T18:00,20.7,82,0.00,1012.1,17.6,8.4,0
2001-02-15T00:00,19.0,95,0.00,1011.4,18.2,5.7,0
2001-02-15T06:00,25.8,48,0.00,1013.5,14.0,6.7,1
2001-02-15T12:00,27.0,46,0.00,1009.6,14.5,13.8,1
2001-02-15T18:00,22.0,53,0.00,1013.1,12.1,10.7,0
2001-02-16T00:00,17.9,64,0.00,1011.5,11.1,6.2,0
2001-02-16T06:00,26.3,35,0.00,1013.6,9.7,3.3,1
2001-02-16T12:00,26.7,48,0.00,1009.8,14.6,12.8,1
2001-02-16T18:00,20.3,83,0.00,1013.3,17.4,3.8,0
2001-02-17T00:00,20.2,89,0.00,1011.5,18.3,3.4,0
2001-02-17T06:00,26.4,45,0.00,1014.0,13.4,4.2,1
2001-02-17T12:00,26.7,55,0.00,1010.1,16.8,12.0,1
2001-02-17T18:00,22.0,82,0.00,1012.7,18.9,3.3,0
2001-02-18T00:00,17.5,92,0.00,1011.8,16.2,5.6,0
2001-02-18T06:00,27.7,40,0.00,1013.4,12.7,5.8,1
2001-02-18T12:00,28.4,48,0.00,1009.7,16.3,12.2,1
2001-02-18T18:00,21.7,72,0.00,1012.5,16.5,4.5,0
2001-02-19T00:00,19.0,90,0.00,1011.7,17.4,5.7,0
2001-02-19T06:00,28.3,33,0.00,1013.6,10.7,8.0,1
2001-02-19T12:00,28.5,51,0.00,1009.7,17.3,11.7,1
2001-02-19T18:00,22.4,72,0.00,1013.0,17.2,4.0,0
2001-02-20T00:00,19.2,93,0.00,1011.8,18.0,4.7,0
2001-02-20T06:00,28.5,37,0.00,1013.4,12.6,4.0,1
2001-02-20T12:00,27.9,56,0.00,1009.5,18.4,13.0,1
2001-02-20T18:00,21.4,84,0.00,1011.6,18.7,3.7,0
2001-02-21T00:00,20.2,96,0.00,1009.8,19.6,3.1,0
2001-02-21T06:00,28.8,40,0.00,1011.8,13.9,6.1,1
2001-02-21T12:00,29.4,51,0.00,1007.1,18.1,10.6,1
2001-02-21T18:00,23.4,69,0.00,1010.1,17.5,6.9,0
2001-02-22T00:00,18.7,85,0.00,1009.4,16.2,5.9,0
2001-02-22T06:00,28.9,40,0.00,1012.3,13.9,5.1,1
2001-02-22T12:00,28.4,49,0.00,1008.6,16.6,12.1,1
2001-02-22T18:00,21.4,81,0.00,1012.3,18.1,4.8,0
2001-02-23T00:00,17.9,92,0.00,1010.7,16.6,6.3,0
2001-02-23T06:00,28.7,34,0.00,1012.7,11.4,7.1,1
2001-02-23T12:00,28.6,50,0.00,1008.4,17.2,12.2,1
2001-02-23T18:00,22.2,73,0.00,1011.1,17.2,4.9,0
2001-02-24T00:00,19.6,94,0.00,1010.1,18.6,7.3,0
2001-02-24T06:00,29.0,39,0.00,1012.0,13.8,6.6,1
2001-02-24T12:00,27.9,59,0.00,1008.3,19.1,13.1,1
2001-02-24T18:00,21.8,89,0.00,1010.8,19.9,7.6,0
2001-02-25T00:00,19.7,98,0.00,1009.0,19.4,1.6,0
2001-02-25T06:00,25.5,63,0.00,1011.8,17.9,8.5,1
2001-02-25T12:00,25.8,60,0.00,1008.0,17.5,12.2,1
2001-02-25T18:00,20.8,91,0.00,1010.3,19.2,4.8,0
2001-02-26T00:00,18.5,98,0.00,1009.1,18.1,4.3,0
2001-02-26T06:00,26.1,63,0.00,1011.8,18.5,5.6,1
2001-02-26T12:00,26.6,68,0.00,1008.0,20.2,13.4,1
2001-02-26T18:00,22.2,93,0.00,1011.0,21.0,4.4,0
2001-02-27T00:00,20.4,98,0.00,1010.1,20.0,4.0,0
2001-02-27T06:00,26.5,62,0.00,1012.7,18.6,6.3,1
2001-02-27T12:00,27.0,62,0.00,1009.3,19.2,14.9,1
2001-02-27T18:00,22.1,84,0.00,1012.2,19.3,3.8,0
2001-02-28T00:00,19.7,95,0.00,1011.7,19.0,5.4,0
2001-02-28T06:00,28.3,41,0.00,1013.7,13.8,6.5,1
2001-02-28T12:00,28.2,52,0.00,1010.0,17.3,13.2,1
2001-02-28T18:00,23.2,74,0.00,1012.7,18.3,6.1,0
2001-03-01T00:00,20.2,87,0.00,1011.5,18.0,2.9,0
2001-03-01T06:00,29.5,31,0.00,1013.3,10.5,7.2,1
2001-03-01T12:00,28.8,46,0.00,1009.4,16.0,13.0,1
2001-03-01T18:00,23.7,67,0.00,1012.3,17.2,3.8,0
2001-03-02T00:00,21.3,86,0.00,1010.2,19.0,4.4,0
2001-03-02T06:00,29.4,42,0.00,1012.4,15.1,6.1,1
2001-03-02T12:00,27.8,58,0.00,1009.5,18.8,13.0,1
2001-03-02T18:00,21.0,93,0.00,1011.9,19.8,6.5,0
2001-03-03T00:00,22.4,96,0.00,1010.0,21.8,4.6,0
2001-03-03T06:00,28.1,61,0.00,1012.5,19.8,5.5,1
2001-03-03T12:00,27.7,54,0.00,1009.6,17.5,9.1,1
2001-03-03T18:00,21.5,92,0.00,1012.8,20.1,7.3,0
2001-03-04T00:00,21.3,98,0.00,1011.6,20.9,4.3,0
2001-03-04T06:00,27.5,64,0.00,1013.9,20.2,10.3,1
2001-03-04T12:00,26.8,68,0.00,1010.7,20.3,11.6,1
2001-03-04T18:00,22.1,95,0.00,1012.8,21.3,5.2,0
2001-03-05T00:00,20.0,99,0.00,1011.9,19.9,5.3,0
2001-03-05T06:00,27.6,57,0.00,1013.5,18.3,1.3,1
2001-03-05T12:00,28.4,57,0.00,1009.2,19.2,11.2,1
2001-03-05T18:00,22.5,89,0.00,1012.5,20.5,3.1,0
2001-03-06T00:00,20.4,94,0.00,1011.9,19.4,2.7,0
2001-03-06T06:00,28.4,49,0.00,1013.4,16.5,1.1,1
2001-03-06T12:00,28.1,51,0.00,1009.8,17.1,14.9,1
2001-03-06T18:00,23.4,82,0.00,1013.2,20.1,0.0,0
2001-03-07T00:00,21.2,95,0.00,1012.2,20.4,1.9,0
2001-03-07T06:00,27.5,41,0.00,1013.9,13.1,2.5,1
2001-03-07T12:00,27.5,51,0.00,1009.4,16.4,13.4,1
2001-03-07T18:00,21.2,86,0.00,1011.9,18.7,3.3,0
2001-03-08T00:00,19.3,94,0.00,1009.9,18.3,2.5,0
2001-03-08T06:00,28.4,38,0.00,1011.5,12.7,5.9,1
2001-03-08T12:00,28.8,45,0.00,1006.7,15.6,14.7,1
2001-03-08T18:00,22.9,71,0.00,1010.2,17.3,4.7,0
2001-03-09T00:00,21.2,90,0.00,1008.7,19.5,1.8,0
2001-03-09T06:00,28.3,47,0.00,1010.6,15.8,5.4,1
2001-03-09T12:00,27.4,63,0.00,1007.2,19.7,16.5,1
2001-03-09T18:00,22.4,92,0.00,1011.2,21.1,6.6,0
2001-03-10T00:00,22.3,91,0.00,1009.7,20.7,6.3,0
2001-03-10T06:00,27.4,61,0.00,1012.5,19.2,11.1,1
2001-03-10T12:00,27.0,64,0.00,1008.9,19.5,15.0,1
2001-03-10T18:00,22.8,88,0.00,1012.0,20.8,6.6,0
2001-03-11T00:00,21.5,93,0.00,1010.6,20.3,4.8,0
2001-03-11T06:00,27.4,57,0.00,1013.2,18.1,8.6,1
2001-03-11T12:00,26.9,64,0.00,1010.2,19.5,14.8,1
2001-03-11T18:00,22.0,90,0.00,1012.2,20.3,6.2,0
2001-03-12T00:00,20.5,95,0.00,1010.5,19.8,5.0,0
2001-03-12T06:00,27.7,55,0.00,1012.1,17.7,7.7,1
2001-03-12T12:00,26.4,61,0.00,1009.0,18.3,14.5,1
2001-03-12T18:00,23.1,80,0.00,1011.9,19.5,3.6,0
2001-03-13T00:00,21.6,93,0.00,1010.4,20.4,6.8,0
2001-03-13T06:00,27.1,58,0.00,1012.2,18.1,6.4,1
2001-03-13T12:00,26.7,63,0.00,1008.5,19.1,15.2,1
2001-03-13T18:00,23.4,79,0.00,1010.7,19.6,1.1,0
2001-03-14T00:00,19.2,99,0.00,1009.9,19.0,5.1,0
2001-03-14T06:00,26.9,57,0.00,1011.7,17.6,5.5,1
2001-03-14T12:00,27.6,65,0.00,1008.3,20.5,14.0,1
2001-03-14T18:00,22.4,91,0.00,1011.4,20.8,3.4,0
2001-03-15T00:00,20.5,97,0.00,1010.4,20.0,3.5,0
2001-03-15T06:00,29.0,50,0.00,1012.7,17.6,5.1,1
2001-03-15T12:00,28.0,65,0.00,1009.6,20.8,15.8,1
2001-03-15T18:00,23.4,90,0.00,1012.9,21.7,5.4,0
2001-03-16T00:00,21.6,97,0.00,1010.8,21.1,3.0,0
2001-03-16T06:00,29.2,50,0.00,1012.2,17.7,5.5,1
2001-03-16T12:00,28.6,61,0.00,1008.1,20.4,12.4,1
2001-03-16T18:00,23.4,89,0.00,1011.2,21.4,5.5,0
2001-03-17T00:00,20.8,98,0.00,1009.3,20.4,5.1,0
2001-03-17T06:00,29.5,52,0.00,1010.9,18.7,6.8,1
2001-03-17T12:00,29.6,50,0.00,1006.3,18.0,14.8,1
2001-03-17T18:00,23.5,87,0.00,1009.3,21.2,4.9,0
2001-03-18T00:00,21.2,97,0.00,1008.5,20.7,3.1,0
2001-03-18T06:00,30.0,51,0.00,1010.4,18.9,6.0,1
2001-03-18T12:00,29.5,59,0.00,1006.5,20.5,14.3,1
2001-03-18T18:00,24.6,81,0.00,1009.4,21.1,5.2,0
2001-03-19T00:00,22.5,94,0.00,1008.6,21.4,4.9,0
2001-03-19T06:00,29.9,53,0.00,1010.2,19.2,5.8,1
2001-03-19T12:00,29.1,61,0.00,1007.5,20.8,14.7,1
2001-03-19T18:00,23.8,93,0.00,1010.6,22.6,5.6,0
2001-03-20T00:00,23.1,96,0.00,1009.0,22.3,3.8,0
2001-03-20T06:00,29.1,62,0.00,1010.6,21.2,6.0,1
2001-03-20T12:00,28.5,63,0.00,1006.8,20.7,15.2,1
2001-03-20T18:00,23.7,92,0.00,1009.4,22.3,4.9,0
2001-03-21T00:00,22.0,98,0.00,1007.8,21.6,1.8,0
2001-03-21T06:00,28.7,64,0.00,1009.9,21.3,6.2,1
2001-03-21T12:00,27.9,64,0.00,1006.0,20.4,15.1,1
2001-03-21T18:00,23.5,89,0.00,1008.9,21.6,5.9,0
2001-03-22T00:00,23.4,89,0.00,1007.6,21.5,1.0,0
2001-03-22T06:00,28.1,61,0.00,1009.5,19.8,4.8,1
2001-03-22T12:00,27.7,61,0.00,1005.4,19.4,15.1,1
2001-03-22T18:00,23.7,86,0.00,1008.7,21.2,4.5,0
2001-03-23T00:00,22.3,94,0.00,1007.9,21.3,4.4,0
2001-03-23T06:00,28.5,61,0.00,1010.0,20.1,5.9,1
2001-03-23T12:00,28.1,63,0.00,1006.0,20.4,16.3,1
2001-03-23T18:00,24.2,86,0.00,1009.3,21.7,5.7,0
2001-03-24T00:00,22.4,92,0.00,1008.1,21.1,4.2,0
2001-03-24T06:00,28.3,56,0.00,1009.7,18.6,5.0,1
2001-03-24T12:00,27.9,61,0.00,1006.1,19.7,14.5,1
2001-03-24T18:00,23.7,89,0.00,1008.6,21.8,6.2,0
2001-03-25T00:00,22.8,96,0.00,1007.3,22.2,5.6,0
2001-03-25T06:00,29.0,62,0.00,1009.2,20.9,6.1,1
2001-03-25T12:00,29.2,54,0.00,1005.3,19.0,16.5,1
2001-03-25T18:00,24.9,85,0.00,1008.1,22.2,5.0,0
2001-03-26T00:00,23.2,94,0.00,1007.0,22.2,2.5,0
2001-03-26T06:00,30.3,52,0.00,1009.1,19.3,7.8,1
2001-03-26T12:00,29.7,52,0.00,1004.9,18.6,16.7,1
2001-03-26T18:00,25.4,82,0.00,1008.2,22.1,5.6,0
2001-03-27T00:00,22.8,91,0.00,1006.9,21.3,3.0,0
2001-03-27T06:00,30.0,55,0.00,1008.9,19.9,5.9,1
2001-03-27T12:00,28.6,65,0.00,1005.8,21.4,17.7,1
2001-03-27T18:00,24.9,90,0.00,1008.8,23.1,7.1,0
2001-03-28T00:00,23.2,95,0.00,1007.2,22.3,1.8,0
2001-03-28T06:00,28.6,62,0.00,1009.1,20.7,9.8,1
2001-03-28T12:00,27.9,68,0.00,1005.8,21.5,15.0,1
2001-03-28T18:00,24.5,85,0.00,1008.5,21.9,6.9,0
2001-03-29T00:00,23.4,85,0.00,1007.0,20.7,5.9,0
2001-03-29T06:00,27.6,54,0.00,1008.5,17.3,9.4,1
2001-03-29T12:00,27.9,46,0.00,1004.5,15.1,15.8,1
2001-03-29T18:00,23.6,73,0.00,1008.3,18.5,7.8,0
2001-03-30T00:00,20.3,93,0.00,1007.7,19.1,4.0,0
2001-03-30T06:00,28.6,48,0.00,1009.7,16.6,12.4,1
2001-03-30T12:00,28.4,41,0.00,1006.6,13.9,14.3,1
2001-03-30T18:00,23.0,77,0.00,1009.9,18.6,8.2,0
2001-03-31T00:00,19.8,93,0.00,1010.0,18.7,3.6,0
2001-03-31T06:00,29.2,44,0.00,1011.8,15.6,6.2,1
2001-03-31T12:00,29.0,55,0.00,1008.2,19.1,17.7,1
2001-03-31T18:00,24.8,68,0.00,1011.4,18.6,8.0,0
2001-04-01T00:00,22.9,78,0.00,1009.8,18.9,10.2,0
2001-04-01T06:00,31.9,30,0.00,1010.5,12.4,10.2,1
2001-04-01T12:00,31.4,45,0.00,1006.2,17.9,16.6,1
2001-04-01T18:00,26.1,54,0.00,1009.0,16.1,7.2,0
2001-04-02T00:00,22.4,79,0.00,1006.8,18.5,6.4,0
2001-04-02T06:00,33.0,29,0.00,1008.0,12.3,5.8,1
2001-04-02T12:00,31.9,43,0.00,1003.8,17.9,13.8,1
2001-04-02T18:00,26.5,62,0.00,1007.6,18.7,4.7,0
2001-04-03T00:00,23.2,86,0.00,1006.3,20.7,2.2,0
2001-04-03T06:00,31.0,47,0.00,1008.2,18.3,7.6,1
2001-04-03T12:00,29.2,61,0.00,1005.7,21.0,14.5,1
2001-04-03T18:00,25.0,90,0.00,1008.8,23.2,5.6,0
2001-04-04T00:00,23.0,98,0.00,1008.3,22.7,2.8,0
2001-04-04T06:00,30.1,52,0.00,1010.5,19.1,4.2,1
2001-04-04T12:00,29.5,57,0.00,1007.2,20.0,16.8,1
2001-04-04T18:00,25.2,89,0.00,1010.6,23.2,4.7,0
2001-04-05T00:00,22.5,98,0.00,1008.5,22.1,2.3,0
2001-04-05T06:00,31.3,40,0.00,1009.4,16.2,5.0,1
2001-04-05T12:00,30.0,61,0.00,1005.8,21.6,13.3,1
2001-04-05T18:00,23.6,96,0.00,1009.3,22.9,5.8,0
2001-04-06T00:00,23.0,99,0.00,1008.6,22.9,4.0,0
2001-04-06T06:00,33.7,37,0.00,1009.8,16.8,3.1,1
2001-04-06T12:00,30.7,61,0.00,1005.8,22.3,17.4,1
2001-04-06T18:00,26.2,87,0.00,1010.0,23.9,5.7,0
2001-04-07T00:00,23.1,92,0.00,1009.2,21.8,4.2,0
2001-04-07T06:00,35.3,30,0.00,1011.0,14.9,8.9,1
2001-04-07T12:00,35.5,32,0.00,1005.8,16.3,17.8,1
2001-04-07T18:00,29.0,43,0.00,1009.3,15.3,3.1,0
2001-04-08T00:00,26.5,58,0.00,1007.9,17.5,9.9,0
2001-04-08T06:00,34.6,30,0.00,1009.4,14.5,9.4,1
2001-04-08T12:00,33.8,40,0.00,1004.6,18.5,12.5,1
2001-04-08T18:00,28.7,56,0.00,1007.6,19.0,10.8,0
2001-04-09T00:00,25.6,92,0.00,1007.1,24.2,9.9,0
2001-04-09T06:00,31.4,62,0.00,1009.3,23.2,6.1,1
2001-04-09T12:00,30.7,66,0.00,1005.0,23.5,13.7,1
2001-04-09T18:00,27.1,83,0.00,1008.5,23.9,0.7,0
2001-04-10T00:00,25.0,82,0.00,1007.7,21.7,2.2,0
2001-04-10T06:00,33.0,38,0.00,1010.2,16.9,2.5,1
2001-04-10T12:00,32.9,48,0.00,1006.0,20.6,15.3,1
2001-04-10T18:00,27.3,72,0.00,1009.3,21.8,6.8,0
2001-04-11T00:00,25.0,76,0.00,1009.5,20.4,5.6,0
2001-04-11T06:00,33.1,40,0.00,1010.9,17.5,3.1,1
2001-04-11T12:00,32.5,48,0.00,1005.7,20.1,14.8,1
2001-04-11T18:00,28.2,64,0.00,1008.3,20.8,10.1,0
2001-04-12T00:00,26.6,64,0.00,1006.8,19.1,5.2,0
2001-04-12T06:00,34.2,34,0.00,1008.6,16.1,4.4,1
2001-04-12T12:00,32.8,49,0.00,1004.5,20.8,11.8,1
2001-04-12T18:00,26.4,84,0.00,1008.2,23.5,2.9,0
2001-04-13T00:00,25.9,86,0.00,1007.1,23.4,0.5,0
2001-04-13T06:00,31.9,54,0.00,1008.6,21.5,10.7,1
2001-04-13T12:00,30.3,64,0.00,1005.8,22.8,15.6,1
2001-04-13T18:00,26.1,92,0.00,1009.8,24.6,4.9,0
2001-04-14T00:00,26.2,90,0.00,1009.8,24.4,3.3,0
2001-04-14T06:00,30.5,61,0.00,1011.9,22.1,5.8,1
