time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),dew_point_2m (°C),wind_speed_10m (km/h),is_day ()
2002-03-20T18:00,24.8,82,0.00,1010.0,21.5,5.2,0
2002-03-21T00:00,21.0,97,0.00,1008.6,20.5,2.2,0
2002-03-21T06:00,31.0,53,0.00,1010.2,20.5,8.7,1
2002-03-21T12:00,29.8,62,0.00,1006.2,21.8,18.3,1
2002-03-21T18:00,25.1,87,0.00,1008.8,22.7,11.4,0
2002-03-22T00:00,23.5,95,0.00,1006.9,22.6,8.8,0
2002-03-22T06:00,32.1,49,0.00,1008.1,20.1,10.1,1
2002-03-22T12:00,29.6,65,0.20,1003.9,22.4,18.9,1
2002-03-22T18:00,25.6,86,0.00,1007.1,23.1,11.2,0
2002-03-23T00:00,24.3,94,0.00,1006.0,23.2,13.1,0
2002-03-23T06:00,32.8,49,0.00,1006.9,20.6,17.7,1
2002-03-23T12:00,30.4,69,0.00,1003.4,24.0,20.8,1
2002-03-23T18:00,26.7,82,0.00,1005.4,23.5,14.1,0
2002-03-24T00:00,25.7,91,0.00,1004.6,24.0,15.8,0
2002-03-24T06:00,33.7,45,0.00,1005.8,20.2,20.3,1
2002-03-24T12:00,31.4,64,0.00,1001.6,23.8,18.7,1
2002-03-24T18:00,26.5,89,0.00,1004.8,24.5,17.9,0
2002-03-25T00:00,26.2,92,0.00,1003.9,24.8,16.9,0
2002-03-25T06:00,33.3,53,0.00,1005.1,22.5,19.5,1
2002-03-25T12:00,30.8,66,0.00,1001.8,23.8,20.1,1
2002-03-25T18:00,26.3,91,0.00,1004.7,24.7,17.4,0
2002-03-26T00:00,25.9,91,0.00,1004.3,24.4,16.3,0
2002-03-26T06:00,32.4,54,0.00,1006.6,22.0,20.2,1
2002-03-26T12:00,30.4,56,0.00,1003.9,20.6,20.7,1
2002-03-26T18:00,26.0,85,0.00,1006.5,23.3,15.4,0
2002-03-27T00:00,25.3,92,0.00,1005.1,23.9,14.4,0
2002-03-27T06:00,32.8,53,0.00,1007.8,22.0,18.1,1
2002-03-27T12:00,30.5,65,0.00,1004.6,23.3,19.4,1
2002-03-27T18:00,26.7,89,0.00,1007.1,24.8,14.2,0
2002-03-28T00:00,26.1,92,0.00,1006.0,24.7,13.0,0
2002-03-28T06:00,32.5,56,0.00,1007.8,22.5,14.5,1
2002-03-28T12:00,30.3,69,0.00,1004.8,24.0,18.6,1
2002-03-28T18:00,27.1,87,0.00,1007.9,24.9,15.9,0
2002-03-29T00:00,26.5,91,0.00,1007.2,24.8,10.9,0
2002-03-29T06:00,33.4,53,0.00,1009.2,22.5,15.6,1
2002-03-29T12:00,30.2,71,0.20,1005.2,24.4,20.9,1
2002-03-29T18:00,27.4,88,0.00,1009.0,25.2,12.0,0
2002-03-30T00:00,26.5,92,0.00,1007.1,25.1,12.1,0
2002-03-30T06:00,32.1,60,0.10,1009.5,23.2,18.1,1
2002-03-30T12:00,29.9,70,0.70,1006.2,24.0,18.1,1
2002-03-30T18:00,27.2,85,0.00,1009.5,24.5,13.3,0
2002-03-31T00:00,26.7,86,0.00,1007.6,24.1,12.6,0
2002-03-31T06:00,32.2,56,0.00,1009.8,22.1,10.7,1
2002-03-31T12:00,30.5,65,0.00,1006.5,23.1,18.0,1
2002-03-31T18:00,26.9,87,0.00,1010.5,24.5,14.0,0
2002-04-01T00:00,26.7,89,0.00,1009.5,24.8,12.6,0
2002-04-01T06:00,33.2,52,0.00,1011.7,22.0,14.0,1
2002-04-01T12:00,30.9,66,0.00,1007.7,23.8,19.7,1
2002-04-01T18:00,27.1,84,0.00,1010.6,24.2,17.9,0
2002-04-02T00:00,27.1,87,0.00,1009.2,24.8,16.1,0
2002-04-02T06:00,34.0,49,0.00,1010.6,21.8,16.4,1
2002-04-02T12:00,31.8,66,0.00,1005.7,24.6,21.4,1
2002-04-02T18:00,28.2,87,0.00,1008.1,25.8,18.7,0
2002-04-03T00:00,27.6,86,0.00,1005.6,25.0,20.6,0
2002-04-03T06:00,34.4,52,0.00,1007.1,23.2,16.6,1
2002-04-03T12:00,31.4,68,0.00,1003.4,24.9,22.2,1
2002-04-03T18:00,28.5,86,0.00,1006.3,26.0,20.5,0
2002-04-04T00:00,27.8,86,0.00,1004.8,25.2,19.0,0
2002-04-04T06:00,34.7,50,0.00,1006.2,22.7,18.0,1
2002-04-04T12:00,31.5,68,0.00,1002.9,24.9,21.8,1
2002-04-04T18:00,28.0,87,0.00,1007.0,25.8,16.9,0
2002-04-05T00:00,26.9,90,0.00,1006.2,25.2,12.7,0
2002-04-05T06:00,33.4,54,0.00,1008.2,22.8,17.8,1
2002-04-05T12:00,30.7,67,0.30,1005.5,23.8,17.7,1
2002-04-05T18:00,27.0,85,0.00,1008.9,24.3,10.6,0
2002-04-06T00:00,26.4,88,0.00,1007.6,24.1,7.9,0
2002-04-06T06:00,32.5,53,0.00,1009.6,21.5,14.1,1
2002-04-06T12:00,30.4,58,0.00,1006.9,21.2,16.3,1
2002-04-06T18:00,26.0,83,0.00,1009.1,22.9,12.1,0
2002-04-07T00:00,23.9,92,0.00,1007.9,22.5,7.1,0
2002-04-07T06:00,32.3,49,0.00,1009.9,20.4,11.1,1
2002-04-07T12:00,30.5,60,0.00,1006.1,21.8,16.4,1
2002-04-07T18:00,25.9,84,0.00,1009.1,22.9,10.3,0
2002-04-08T00:00,24.1,94,0.00,1007.6,23.1,7.1,0
2002-04-08T06:00,32.5,50,0.00,1009.3,20.8,10.8,1
2002-04-08T12:00,30.6,61,0.00,1005.6,22.2,16.8,1
2002-04-08T18:00,26.2,81,0.00,1008.7,22.8,12.1,0
2002-04-09T00:00,24.6,92,0.00,1007.4,23.2,9.8,0
2002-04-09T06:00,33.3,49,0.00,1009.0,21.2,10.8,1
2002-04-09T12:00,30.8,62,0.00,1004.7,22.6,19.4,1
2002-04-09T18:00,27.1,85,0.00,1007.4,24.4,13.7,0
2002-04-10T00:00,26.4,89,0.00,1005.2,24.4,9.0,0
2002-04-10T06:00,33.0,52,0.00,1007.0,21.8,14.8,1
2002-04-10T12:00,30.8,63,0.00,1003.4,23.0,19.0,1
2002-04-10T18:00,27.4,80,0.00,1006.4,23.6,14.7,0
2002-04-11T00:00,25.8,91,0.00,1005.3,24.2,7.1,0
2002-04-11T06:00,33.0,53,0.00,1007.2,22.2,12.1,1
2002-04-11T12:00,31.0,69,0.00,1003.9,24.5,20.7,1
2002-04-11T18:00,27.6,86,0.00,1007.8,25.1,13.7,0
2002-04-12T00:00,26.6,89,0.00,1007.1,24.7,9.7,0
2002-04-12T06:00,33.3,53,0.00,1009.0,22.5,15.6,1
2002-04-12T12:00,30.5,69,1.10,1005.5,24.2,14.5,1
2002-04-12T18:00,27.2,89,0.00,1009.2,25.2,13.1,0
2002-04-13T00:00,26.7,91,0.00,1008.1,25.0,3.0,0
2002-04-13T06:00,33.2,51,0.00,1009.6,21.8,9.4,1
2002-04-13T12:00,30.4,70,0.50,1005.8,24.2,17.2,1
2002-04-13T18:00,27.4,85,0.00,1009.0,24.6,11.5,0
2002-04-14T00:00,26.6,90,0.10,1007.5,24.9,2.5,0
2002-04-14T06:00,32.8,55,0.00,1008.2,22.5,10.6,1
2002-04-14T12:00,30.8,66,0.00,1004.9,23.6,15.3,1
2002-04-14T18:00,27.1,89,0.00,1008.0,25.0,14.0,0
2002-04-15T00:00,26.4,91,0.00,1007.7,24.8,6.0,0
2002-04-15T06:00,33.7,50,0.00,1009.0,21.9,16.9,1
2002-04-15T12:00,30.5,68,0.30,1005.8,24.0,17.7,1
2002-04-15T18:00,27.0,88,0.00,1008.1,24.9,14.8,0
2002-04-16T00:00,27.1,86,0.00,1007.5,24.6,14.0,0
2002-04-16T06:00,33.3,51,0.00,1008.5,21.8,15.8,1
2002-04-16T12:00,31.2,64,0.00,1004.9,23.5,19.4,1
2002-04-16T18:00,27.1,83,0.00,1007.8,24.1,17.9,0
2002-04-17T00:00,26.7,87,0.00,1007.2,24.3,14.8,0
2002-04-17T06:00,33.7,50,0.00,1007.7,21.8,16.6,1
2002-04-17T12:00,31.4,63,0.00,1004.4,23.5,19.7,1
2002-04-17T18:00,27.1,85,0.00,1006.8,24.4,15.9,0
2002-04-18T00:00,26.4,87,0.00,1006.0,24.1,12.9,0
2002-04-18T06:00,33.8,46,0.00,1006.6,20.7,16.2,1
2002-04-18T12:00,31.7,61,0.00,1003.1,23.1,20.8,1
2002-04-18T18:00,27.3,87,0.00,1006.7,24.9,15.6,0
2002-04-19T00:00,27.0,90,0.00,1006.6,25.2,13.0,0
2002-04-19T06:00,33.6,53,0.00,1007.4,22.6,19.1,1
2002-04-19T12:00,31.2,66,0.00,1004.7,24.1,19.8,1
2002-04-19T18:00,27.6,87,0.00,1008.3,25.1,15.0,0
2002-04-20T00:00,26.5,94,0.20,1008.1,25.5,9.7,0
2002-04-20T06:00,33.5,53,0.10,1008.5,22.5,11.2,1
2002-04-20T12:00,31.0,66,0.00,1005.3,23.9,18.1,1
2002-04-20T18:00,27.4,87,0.00,1008.0,25.0,9.6,0
2002-04-21T00:00,26.8,91,0.00,1006.7,25.1,9.3,0
2002-04-21T06:00,33.8,51,0.00,1006.6,22.2,12.8,1
2002-04-21T12:00,31.1,68,0.00,1004.1,24.5,18.7,1
2002-04-21T18:00,27.9,86,0.00,1006.5,25.2,12.3,0
2002-04-22T00:00,26.9,89,0.00,1005.6,24.9,10.0,0
2002-04-22T06:00,34.2,49,0.00,1006.7,22.0,11.2,1
2002-04-22T12:00,31.3,67,0.00,1003.0,24.5,21.0,1
2002-04-22T18:00,27.7,87,0.00,1005.8,25.4,14.5,0
2002-04-23T00:00,27.5,87,0.00,1005.5,25.1,12.4,0
2002-04-23T06:00,34.7,46,0.00,1006.4,21.4,14.2,1
2002-04-23T12:00,31.6,63,0.00,1003.6,23.8,22.3,1
2002-04-23T18:00,28.0,81,0.00,1006.3,24.5,15.7,0
2002-04-24T00:00,27.2,84,0.00,1006.0,24.4,11.2,0
2002-04-24T06:00,34.2,49,0.00,1005.8,21.9,15.5,1
2002-04-24T12:00,31.5,64,0.00,1003.4,23.9,22.8,1
2002-04-24T18:00,28.1,81,0.00,1005.6,24.5,16.3,0
2002-04-25T00:00,27.5,85,0.00,1004.9,24.8,11.6,0
2002-04-25T06:00,34.0,49,0.00,1006.3,21.9,13.9,1
2002-04-25T12:00,31.7,60,0.00,1002.7,23.0,20.1,1
2002-04-25T18:00,28.1,84,0.00,1006.1,25.0,15.3,0
2002-04-26T00:00,27.2,89,0.00,1004.9,25.2,12.7,0
2002-04-26T06:00,33.5,53,0.10,1005.8,22.8,15.7,1
2002-04-26T12:00,31.5,68,0.00,1002.6,24.8,18.9,1
2002-04-26T18:00,28.1,83,0.00,1005.7,25.0,16.1,0
2002-04-27T00:00,27.1,87,0.00,1005.2,24.9,9.2,0
2002-04-27T06:00,34.3,51,0.00,1006.0,22.9,16.9,1
2002-04-27T12:00,31.6,64,0.00,1002.8,24.0,21.2,1
2002-04-27T18:00,28.2,84,0.00,1006.1,25.2,14.8,0
2002-04-28T00:00,28.0,84,0.00,1005.1,25.1,9.7,0
2002-04-28T06:00,34.4,52,0.00,1006.3,23.0,15.7,1
2002-04-28T12:00,31.5,64,0.00,1003.4,23.8,17.7,1
2002-04-28T18:00,27.9,86,0.00,1006.1,25.3,13.2,0
2002-04-29T00:00,27.2,89,0.00,1005.0,25.4,7.6,0
2002-04-29T06:00,34.8,50,0.00,1004.8,22.8,15.2,1
2002-04-29T12:00,31.8,62,0.00,1001.9,23.6,20.9,1
2002-04-29T18:00,28.0,84,0.00,1004.2,25.0,16.6,0
2002-04-30T00:00,27.5,87,0.00,1003.6,25.1,14.8,0
2002-04-30T06:00,34.4,50,0.00,1003.6,22.5,16.9,1
2002-04-30T12:00,31.6,64,0.00,1001.4,24.0,22.9,1
2002-04-30T18:00,28.0,80,0.00,1003.8,24.2,15.0,0
2002-05-01T00:00,27.4,81,0.00,1003.1,23.8,11.2,0
2002-05-01T06:00,34.6,43,0.00,1004.1,20.1,11.9,1
2002-05-01T12:00,31.6,59,0.00,1001.1,22.7,19.0,1
2002-05-01T18:00,28.1,80,0.00,1003.8,24.4,12.5,0
2002-05-02T00:00,27.1,88,0.00,1003.0,25.0,8.3,0
2002-05-02T06:00,34.1,51,0.00,1004.6,22.6,13.4,1
2002-05-02T12:00,31.5,66,0.00,1002.1,24.4,14.9,1
2002-05-02T18:00,28.5,82,0.10,1005.5,25.1,13.0,0
2002-05-03T00:00,26.4,90,0.50,1005.5,24.6,6.3,0
2002-05-03T06:00,33.0,57,0.00,1006.4,23.5,12.1,1
2002-05-03T12:00,31.0,66,0.30,1003.9,24.0,15.8,1
2002-05-03T18:00,28.5,80,0.00,1005.8,24.8,7.7,0
2002-05-04T00:00,26.9,86,0.60,1005.3,24.3,3.9,0
2002-05-04T06:00,33.2,56,0.00,1005.6,23.1,19.1,1
2002-05-04T12:00,31.6,63,0.00,1003.4,23.6,22.7,1
2002-05-04T18:00,28.1,80,0.00,1004.7,24.5,12.9,0
2002-05-05T00:00,26.4,89,0.00,1004.1,24.3,9.3,0
2002-05-05T06:00,34.5,49,0.00,1004.1,22.1,20.6,1
2002-05-05T12:00,32.3,62,0.00,1001.1,24.2,23.7,1
2002-05-05T18:00,28.7,83,0.00,1003.6,25.6,21.7,0
2002-05-06T00:00,27.4,82,0.00,1003.0,24.0,15.8,0
2002-05-06T06:00,35.3,46,0.00,1003.9,22.0,15.7,1
2002-05-06T12:00,32.2,68,0.00,1000.5,25.5,22.2,1
2002-05-06T18:00,29.1,87,0.00,1003.8,26.7,22.3,0
2002-05-07T00:00,28.2,85,0.00,1003.1,25.5,17.6,0
2002-05-07T06:00,36.0,47,0.00,1004.4,23.0,14.1,1
2002-05-07T12:00,32.9,66,0.00,1001.1,25.8,22.1,1
2002-05-07T18:00,29.1,87,0.00,1004.5,26.8,21.7,0
2002-05-08T00:00,28.5,79,0.00,1003.2,24.5,12.6,0
2002-05-08T06:00,37.1,42,0.00,1004.4,21.9,3.6,1
2002-05-08T12:00,32.9,62,0.00,1001.6,24.7,18.6,1
2002-05-08T18:00,29.5,82,0.00,1005.2,26.0,18.6,0
2002-05-09T00:00,28.7,85,0.00,1003.8,25.9,14.0,0
2002-05-09T06:00,37.8,42,0.00,1004.6,22.5,6.6,1
2002-05-09T12:00,36.0,47,0.80,1001.4,22.9,6.2,1
2002-05-09T18:00,31.0,63,0.00,1004.9,23.2,25.8,0
2002-05-10T00:00,30.1,61,0.00,1002.4,21.7,13.3,0
2002-05-10T06:00,38.8,37,0.00,1004.0,21.4,8.0,1
2002-05-10T12:00,35.2,54,0.40,1001.2,24.4,16.4,1
2002-05-10T18:00,32.2,48,0.00,1002.5,20.0,24.0,0
2002-05-11T00:00,31.0,59,0.00,1000.5,21.9,22.8,0
2002-05-11T06:00,38.7,37,0.00,1001.5,21.4,17.4,1
2002-05-11T12:00,36.4,41,0.30,998.7,21.1,13.7,1
2002-05-11T18:00,32.8,50,0.00,1001.7,21.1,19.5,0
2002-05-12T00:00,30.9,58,0.00,1000.0,21.5,17.6,0
2002-05-12T06:00,38.2,35,0.00,1001.7,19.9,12.6,1
2002-05-12T12:00,34.3,56,0.10,999.0,24.4,11.7,1
2002-05-12T18:00,31.5,65,0.00,1001.5,24.2,18.4,0
2002-05-13T00:00,30.4,58,0.00,1001.2,21.1,13.3,0
2002-05-13T06:00,37.7,38,0.00,1002.5,21.0,9.3,1
2002-05-13T12:00,34.0,58,0.70,1000.2,24.7,16.5,1
2002-05-13T18:00,32.2,52,0.00,1003.1,21.1,15.3,0
2002-05-14T00:00,30.9,54,0.00,1002.1,20.6,16.9,0
2002-05-14T06:00,37.8,37,0.00,1003.6,20.5,5.8,1
2002-05-14T12:00,34.2,54,1.30,1000.3,23.6,18.9,1
2002-05-14T18:00,30.8,65,0.00,1003.4,23.4,21.7,0
2002-05-15T00:00,29.4,72,0.00,1002.3,23.8,11.7,0
2002-05-15T06:00,37.4,42,0.00,1004.0,22.5,11.2,1
2002-05-15T12:00,32.9,62,0.20,1001.6,24.5,7.3,1
2002-05-15T18:00,30.3,71,0.00,1003.6,24.5,15.6,0
2002-05-16T00:00,29.4,74,0.00,1001.8,24.3,13.8,0
2002-05-16T06:00,36.8,45,0.00,1001.6,22.9,10.8,1
2002-05-16T12:00,34.4,54,1.00,999.0,23.8,9.0,1
2002-05-16T18:00,28.6,77,4.30,1001.7,24.2,15.8,0
2002-05-17T00:00,28.8,74,0.00,1000.1,23.5,16.2,0
2002-05-17T06:00,35.5,49,0.00,1001.7,23.4,10.5,1
2002-05-17T12:00,31.0,68,1.30,999.3,24.5,4.7,1
2002-05-17T18:00,28.9,76,0.20,1001.7,24.3,17.1,0
2002-05-18T00:00,28.8,66,0.00,1001.0,21.9,16.8,0
2002-05-18T06:00,35.3,44,0.00,1001.7,21.4,18.1,1
2002-05-18T12:00,34.5,50,0.10,998.2,22.5,15.9,1
2002-05-18T18:00,29.6,67,1.80,1001.3,22.9,21.3,0
2002-05-19T00:00,28.8,62,0.00,1000.5,20.9,20.8,0
2002-05-19T06:00,35.2,47,0.00,1001.4,22.1,19.7,1
2002-05-19T12:00,35.3,46,0.30,998.7,21.9,11.4,1
2002-05-19T18:00,31.2,55,0.00,1001.6,21.1,18.1,0
2002-05-20T00:00,28.8,61,0.00,1000.9,20.5,18.2,0
2002-05-20T06:00,35.2,39,0.00,1001.9,19.1,11.8,1
2002-05-20T12:00,33.7,56,0.00,999.2,23.8,22.4,1
2002-05-20T18:00,30.5,68,0.00,1001.8,23.9,18.8,0
2002-05-21T00:00,29.8,60,0.00,1001.8,21.1,16.5,0
2002-05-21T06:00,35.4,40,0.00,1003.9,19.8,4.4,1
2002-05-21T12:00,33.2,59,0.00,1001.5,24.0,18.5,1
2002-05-21T18:00,29.6,75,0.00,1004.7,24.8,19.9,0
2002-05-22T00:00,28.9,69,0.00,1003.4,22.6,15.2,0
2002-05-22T06:00,36.0,41,0.00,1005.3,20.6,3.0,1
2002-05-22T12:00,33.8,55,0.00,1002.7,23.5,17.2,1
2002-05-22T18:00,29.6,76,0.00,1005.6,25.0,15.7,0
2002-05-23T00:00,28.1,74,0.00,1004.4,23.0,14.7,0
2002-05-23T06:00,36.3,44,0.00,1005.4,22.0,10.9,1
2002-05-23T12:00,33.5,61,0.00,1002.8,25.0,19.3,1
2002-05-23T18:00,29.5,79,0.00,1006.4,25.5,21.7,0
2002-05-24T00:00,28.2,82,0.00,1004.8,24.9,18.4,0
2002-05-24T06:00,36.5,44,0.00,1005.8,22.1,12.0,1
2002-05-24T12:00,33.1,64,0.00,1002.5,25.5,19.7,1
2002-05-24T18:00,28.9,84,0.00,1006.7,26.0,20.6,0
2002-05-25T00:00,28.2,87,0.00,1004.8,25.8,23.3,0
2002-05-25T06:00,35.7,51,0.00,1006.2,24.0,9.1,1
2002-05-25T12:00,33.0,64,0.00,1003.9,25.3,17.3,1
2002-05-25T18:00,29.5,80,0.00,1007.0,25.7,23.1,0
2002-05-26T00:00,28.5,80,0.00,1005.9,24.6,11.8,0
2002-05-26T06:00,34.4,53,0.00,1007.1,23.4,3.0,1
2002-05-26T12:00,32.1,66,0.70,1004.0,25.0,14.2,1
2002-05-26T18:00,29.5,78,0.00,1006.1,25.4,19.8,0
2002-05-27T00:00,28.4,79,0.00,1004.3,24.4,16.0,0
2002-05-27T06:00,36.2,44,0.00,1005.1,22.0,6.0,1
2002-05-27T12:00,33.0,61,0.80,1002.5,24.5,15.9,1
2002-05-27T18:00,30.0,70,0.00,1005.2,24.0,17.2,0
2002-05-28T00:00,27.9,75,0.00,1003.3,23.0,14.0,0
2002-05-28T06:00,35.8,45,0.00,1005.4,22.0,1.8,1
2002-05-28T12:00,32.2,63,1.60,1002.6,24.2,15.9,1
2002-05-28T18:00,29.5,75,0.00,1005.6,24.5,16.9,0
2002-05-29T00:00,27.8,80,0.00,1003.6,24.0,16.3,0
2002-05-29T06:00,35.6,46,0.00,1005.9,22.2,4.0,1
2002-05-29T12:00,33.2,60,0.10,1002.8,24.4,15.4,1
2002-05-29T18:00,29.2,78,0.00,1005.4,24.9,16.1,0
2002-05-30T00:00,28.5,71,0.00,1003.6,22.8,14.0,0
2002-05-30T06:00,36.3,44,0.00,1004.7,22.0,4.3,1
2002-05-30T12:00,32.5,64,1.20,1002.1,24.8,17.3,1
2002-05-30T18:00,28.6,78,0.40,1006.0,24.4,22.4,0
2002-05-31T00:00,27.4,83,0.00,1005.5,24.2,5.4,0
2002-05-31T06:00,34.8,51,0.00,1005.6,23.3,2.9,1
2002-05-31T12:00,31.6,67,1.90,1003.3,24.7,10.8,1
2002-05-31T18:00,29.0,82,0.10,1005.8,25.6,18.2,0
2002-06-01T00:00,26.5,87,3.20,1004.2,24.2,10.7,0
2002-06-01T06:00,33.3,57,0.00,1005.1,23.6,11.5,1
2002-06-01T12:00,31.0,70,0.50,1001.8,24.9,20.5,1
2002-06-01T18:00,28.6,83,0.00,1005.4,25.5,17.2,0
2002-06-02T00:00,27.5,84,0.00,1003.6,24.6,16.6,0
2002-06-02T06:00,34.5,51,0.00,1004.8,22.9,11.8,1
2002-06-02T12:00,31.3,66,0.70,1001.6,24.1,19.9,1
2002-06-02T18:00,28.6,83,0.00,1005.3,25.5,18.6,0
2002-06-03T00:00,27.4,81,0.00,1003.7,23.9,13.5,0
2002-06-03T06:00,34.6,46,0.00,1004.0,21.4,11.1,1
2002-06-03T12:00,33.2,53,0.00,1000.7,22.2,20.0,1
2002-06-03T18:00,28.9,83,0.00,1003.3,25.8,19.1,0
2002-06-04T00:00,28.2,76,0.00,1002.1,23.6,14.3,0
2002-06-04T06:00,34.3,47,0.00,1003.1,21.2,8.9,1
2002-06-04T12:00,33.5,52,0.00,1000.3,22.2,19.1,1
2002-06-04T18:00,29.0,79,0.00,1003.6,25.0,21.0,0
2002-06-05T00:00,28.5,77,0.00,1002.6,24.0,16.4,0
2002-06-05T06:00,34.8,46,0.00,1003.4,21.5,7.6,1
2002-06-05T12:00,32.3,61,0.50,1000.6,24.0,17.7,1
2002-06-05T18:00,27.9,86,1.10,1004.3,25.3,15.7,0
2002-06-06T00:00,27.7,83,0.00,1002.4,24.5,14.0,0
2002-06-06T06:00,33.8,52,0.00,1004.1,22.5,3.7,1
2002-06-06T12:00,32.0,64,0.60,1000.9,24.4,15.5,1
2002-06-06T18:00,28.0,86,1.00,1004.0,25.5,19.8,0
2002-06-07T00:00,28.5,71,0.00,1001.8,22.6,15.9,0
2002-06-07T06:00,35.2,45,0.00,1003.8,21.4,4.7,1
2002-06-07T12:00,31.5,64,1.00,1001.3,24.0,9.6,1
2002-06-07T18:00,29.1,76,0.00,1003.1,24.5,15.2,0
2002-06-08T00:00,27.6,78,0.00,1001.1,23.4,17.6,0
2002-06-08T06:00,35.1,45,0.00,1001.9,21.5,8.4,1
2002-06-08T12:00,32.9,60,0.40,998.2,24.1,11.5,1
2002-06-08T18:00,29.1,78,0.60,1001.5,24.8,18.5,0
2002-06-09T00:00,28.0,84,0.70,1000.9,25.1,12.7,0
2002-06-09T06:00,35.1,46,0.00,1002.1,21.9,9.8,1
2002-06-09T12:00,31.3,65,0.40,998.9,24.0,12.1,1
2002-06-09T18:00,28.5,79,0.60,1002.0,24.5,15.9,0
2002-06-10T00:00,26.5,87,3.80,999.9,24.1,14.7,0
2002-06-10T06:00,33.2,57,0.00,1001.7,23.6,5.4,1
2002-06-10T12:00,30.6,71,0.20,999.5,24.9,12.0,1
2002-06-10T18:00,28.1,86,0.70,1003.0,25.6,11.8,0
2002-06-11T00:00,27.0,87,0.20,1001.6,24.8,8.8,0
2002-06-11T06:00,32.8,61,0.00,1002.5,24.3,1.1,1
2002-06-11T12:00,30.9,70,0.50,999.7,24.9,14.3,1
2002-06-11T18:00,27.3,84,1.50,1003.7,24.5,18.6,0
2002-06-12T00:00,26.5,87,0.00,1001.4,24.3,10.7,0
2002-06-12T06:00,32.4,58,0.00,1002.5,23.0,11.3,1
2002-06-12T12:00,31.3,66,0.20,999.4,24.2,17.1,1
2002-06-12T18:00,27.7,86,0.30,1002.4,25.0,13.0,0
2002-06-13T00:00,27.0,89,0.00,1000.0,25.1,12.0,0
2002-06-13T06:00,32.5,58,0.00,1001.0,23.3,7.0,1
2002-06-13T12:00,32.0,65,0.00,998.2,24.6,14.7,1
2002-06-13T18:00,27.0,90,3.40,1000.9,25.2,13.7,0
2002-06-14T00:00,27.5,80,0.00,999.7,23.8,11.2,0
2002-06-14T06:00,33.1,56,0.00,1001.2,23.0,8.4,1
2002-06-14T12:00,30.8,72,1.80,999.1,25.2,7.8,1
2002-06-14T18:00,27.7,86,1.50,1002.1,25.1,11.5,0
2002-06-15T00:00,28.0,66,0.00,1001.0,21.1,18.4,0
2002-06-15T06:00,32.0,53,0.00,1002.8,21.4,15.9,1
2002-06-15T12:00,32.5,54,0.00,1000.7,22.0,8.7,1
2002-06-15T18:00,30.0,61,0.00,1003.2,21.5,17.3,0
2002-06-16T00:00,27.3,70,0.00,1001.5,21.2,17.0,0
2002-06-16T06:00,31.7,53,0.00,1002.8,21.0,11.2,1
2002-06-16T12:00,30.3,69,1.00,1000.4,24.0,10.2,1
2002-06-16T18:00,26.4,88,2.50,1003.6,24.2,13.4,0
2002-06-17T00:00,28.0,64,0.00,1003.3,20.5,13.0,0
2002-06-17T06:00,31.2,55,0.00,1005.0,21.0,6.3,1
2002-06-17T12:00,31.2,58,0.00,1002.3,22.0,6.6,1
2002-06-17T18:00,29.5,63,0.00,1004.2,21.8,11.8,0
2002-06-18T00:00,28.0,65,0.00,1003.5,20.8,12.9,0
2002-06-18T06:00,30.7,58,0.00,1004.1,21.5,9.6,1
2002-06-18T12:00,29.2,71,0.60,1001.6,23.5,6.8,1
2002-06-18T18:00,26.8,82,1.30,1003.4,23.5,18.6,0
2002-06-19T00:00,27.1,72,0.30,1001.6,21.6,17.7,0
2002-06-19T06:00,30.9,58,0.00,1003.2,21.6,11.7,1
2002-06-19T12:00,32.3,55,0.00,1000.7,22.0,14.4,1
2002-06-19T18:00,28.6,67,0.00,1002.2,21.8,12.1,0
2002-06-20T00:00,27.7,66,0.00,1001.6,20.8,15.5,0
2002-06-20T06:00,31.2,54,0.00,1003.1,21.0,15.5,1
2002-06-20T12:00,31.0,61,0.80,1000.3,22.6,6.8,1
2002-06-20T18:00,27.8,73,0.20,1002.7,22.4,13.7,0
2002-06-21T00:00,27.9,64,0.00,1001.7,20.5,14.6,0
2002-06-21T06:00,33.4,48,0.00,1003.0,20.8,17.7,1
2002-06-21T12:00,32.6,52,0.00,1000.1,21.4,3.3,1
2002-06-21T18:00,29.2,66,0.00,1003.2,22.1,10.1,0
2002-06-22T00:00,28.0,63,0.00,1001.5,20.3,15.9,0
2002-06-22T06:00,31.5,52,0.00,1003.6,20.5,15.6,1
2002-06-22T12:00,30.5,62,0.70,1001.0,22.5,6.1,1
2002-06-22T18:00,27.9,79,0.00,1002.9,24.0,9.1,0
2002-06-23T00:00,27.4,71,0.00,1002.4,21.8,14.7,0
2002-06-23T06:00,33.3,48,0.00,1003.9,20.6,21.9,1
2002-06-23T12:00,32.8,57,0.00,1000.5,23.1,19.1,1
2002-06-23T18:00,29.2,71,0.00,1003.6,23.5,16.3,0
2002-06-24T00:00,28.2,65,0.00,1003.0,21.0,15.7,0
2002-06-24T06:00,34.1,44,0.00,1004.4,20.1,24.9,1
2002-06-24T12:00,34.5,45,0.00,1000.7,20.8,14.6,1
2002-06-24T18:00,30.6,56,0.00,1004.0,20.8,17.1,0
2002-06-25T00:00,28.1,62,0.00,1002.8,20.3,17.6,0
2002-06-25T06:00,34.6,41,0.00,1003.6,19.4,19.5,1
