time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),surface_pressure (hPa),dew_point_2m (°C),wind_speed_10m (km/h),is_day ()
2000-03-29T18:00,22.4,53,0.00,912.2,12.4,9.4,0
2000-03-30T00:00,17.9,92,0.00,909.1,16.5,5.5,0
2000-03-30T06:00,31.5,19,0.00,913.3,5.4,12.2,1
2000-03-30T12:00,31.6,20,0.00,909.2,5.6,10.5,1
2000-03-30T18:00,22.8,44,0.00,910.5,9.9,9.6,0
2000-03-31T00:00,18.6,65,0.00,908.0,11.9,7.1,0
2000-03-31T06:00,30.7,28,0.00,911.9,10.1,8.1,1
2000-03-31T12:00,32.2,20,0.00,907.5,6.1,11.8,1
2000-03-31T18:00,23.1,42,0.00,909.0,9.4,11.3,0
2000-04-01T00:00,20.2,59,0.00,906.7,12.0,6.3,0
2000-04-01T06:00,30.5,28,0.00,910.7,10.2,11.0,1
2000-04-01T12:00,28.2,40,0.20,907.4,13.5,13.4,1
2000-04-01T18:00,22.1,81,0.90,909.5,18.7,8.9,0
2000-04-02T00:00,19.8,96,0.00,907.1,19.2,3.6,0
2000-04-02T06:00,29.7,42,0.00,910.9,15.6,9.7,1
2000-04-02T12:00,30.7,34,0.00,906.8,13.2,12.4,1
2000-04-02T18:00,23.1,71,0.00,910.1,17.5,11.2,0
2000-04-03T00:00,20.8,91,0.00,908.0,19.2,6.2,0
2000-04-03T06:00,30.4,39,0.00,911.7,14.8,7.8,1
2000-04-03T12:00,29.7,39,0.00,907.9,14.4,12.3,1
2000-04-03T18:00,23.4,72,0.00,910.5,18.1,7.2,0
2000-04-04T00:00,21.2,88,0.00,908.3,19.1,1.6,0
2000-04-04T06:00,30.5,36,0.00,912.4,14.0,4.0,1
2000-04-04T12:00,31.7,29,0.00,908.2,11.5,9.4,1
2000-04-04T18:00,24.5,62,0.00,910.6,16.7,10.2,0
2000-04-05T00:00,21.2,84,0.00,908.6,18.5,4.8,0
2000-04-05T06:00,31.2,31,0.00,911.9,12.3,6.9,1
2000-04-05T12:00,32.4,20,0.00,907.3,6.7,13.0,1
2000-04-05T18:00,23.2,60,0.00,910.2,15.1,7.9,0
2000-04-06T00:00,20.1,92,0.00,907.6,18.7,5.5,0
2000-04-06T06:00,30.1,37,0.00,911.6,14.0,4.9,1
2000-04-06T12:00,32.3,21,0.00,908.2,7.0,14.0,1
2000-04-06T18:00,23.5,59,0.00,910.6,15.2,13.2,0
2000-04-07T00:00,20.1,92,0.00,909.4,18.8,6.8,0
2000-04-07T06:00,30.2,33,0.00,914.2,12.4,6.8,1
2000-04-07T12:00,31.1,27,0.00,910.0,10.1,12.4,1
2000-04-07T18:00,23.3,67,0.00,912.3,16.9,10.9,0
2000-04-08T00:00,20.1,93,0.00,911.1,18.8,5.9,0
2000-04-08T06:00,30.8,33,0.00,915.1,12.9,5.0,1
2000-04-08T12:00,32.6,21,0.00,909.9,7.6,8.2,1
2000-04-08T18:00,24.2,45,0.00,910.8,11.6,7.7,0
2000-04-09T00:00,20.5,72,0.00,909.1,15.2,6.6,0
2000-04-09T06:00,31.8,32,0.00,913.1,13.2,2.6,1
2000-04-09T12:00,33.8,21,0.00,908.8,8.6,3.5,1
2000-04-09T18:00,26.3,39,0.00,910.9,11.3,9.9,0
2000-04-10T00:00,22.2,65,0.00,909.0,15.2,7.2,0
2000-04-10T06:00,32.0,36,0.00,911.9,14.9,6.3,1
2000-04-10T12:00,31.8,33,0.20,908.5,13.4,1.1,1
2000-04-10T18:00,23.3,76,0.20,909.8,18.8,3.4,0
2000-04-11T00:00,21.6,87,0.00,907.8,19.3,5.2,0
2000-04-11T06:00,31.2,42,0.00,911.6,16.6,6.8,1
2000-04-11T12:00,24.9,72,4.50,907.6,19.6,8.2,1
2000-04-11T18:00,21.5,93,3.00,908.9,20.3,5.4,0
2000-04-12T00:00,21.4,90,0.00,908.2,19.7,6.4,0
2000-04-12T06:00,30.7,46,0.00,911.7,17.7,7.1,1
2000-04-12T12:00,27.5,55,2.20,908.0,17.8,2.1,1
2000-04-12T18:00,22.6,80,0.90,909.2,19.0,9.1,0
2000-04-13T00:00,21.4,94,0.00,907.7,20.4,7.0,0
2000-04-13T06:00,30.8,46,0.00,911.2,17.7,8.3,1
2000-04-13T12:00,24.7,76,4.60,906.4,20.1,1.4,1
2000-04-13T18:00,21.9,89,3.60,908.0,20.0,8.9,0
2000-04-14T00:00,20.8,94,0.00,906.9,19.9,7.2,0
2000-04-14T06:00,30.3,49,0.00,909.8,18.3,10.1,1
2000-04-14T12:00,30.2,40,0.00,906.6,14.9,8.4,1
2000-04-14T18:00,22.8,86,0.00,908.8,20.2,9.7,0
2000-04-15T00:00,20.5,91,0.00,907.7,19.0,7.4,0
2000-04-15T06:00,30.3,46,0.00,911.1,17.5,7.6,1
2000-04-15T12:00,26.5,62,1.80,906.9,18.7,12.8,1
2000-04-15T18:00,22.6,81,0.10,909.1,19.1,6.1,0
2000-04-16T00:00,21.3,84,0.00,908.1,18.5,4.1,0
2000-04-16T06:00,30.1,49,0.00,912.9,18.3,7.7,1
2000-04-16T12:00,24.0,81,7.70,906.9,20.5,7.0,1
2000-04-16T18:00,20.3,96,7.20,909.8,19.6,3.4,0
2000-04-17T00:00,20.8,92,0.00,908.0,19.4,4.8,0
2000-04-17T06:00,29.1,59,0.00,911.7,20.1,2.7,1
2000-04-17T12:00,25.1,78,6.00,907.5,20.9,9.3,1
2000-04-17T18:00,21.7,93,3.60,909.9,20.4,8.2,0
2000-04-18T00:00,19.7,95,3.00,908.5,18.9,4.1,0
2000-04-18T06:00,28.5,60,0.00,912.2,20.1,3.6,1
2000-04-18T12:00,27.6,58,0.60,908.8,18.6,11.8,1
2000-04-18T18:00,20.7,91,7.20,910.7,19.2,2.9,0
2000-04-19T00:00,20.6,95,0.10,910.3,19.8,5.1,0
2000-04-19T06:00,28.4,53,0.00,913.1,17.9,4.4,1
2000-04-19T12:00,24.9,70,1.60,908.2,19.0,8.0,1
2000-04-19T18:00,21.4,89,0.60,909.9,19.6,4.7,0
2000-04-20T00:00,19.6,76,0.00,908.5,15.2,7.4,0
2000-04-20T06:00,27.9,50,0.00,911.8,16.6,4.8,1
2000-04-20T12:00,29.2,40,0.00,907.9,14.2,4.4,1
2000-04-20T18:00,21.5,70,0.00,908.9,15.9,7.4,0
2000-04-21T00:00,19.3,79,0.00,907.6,15.5,6.9,0
2000-04-21T06:00,29.0,48,0.00,911.8,17.0,6.4,1
2000-04-21T12:00,29.6,44,0.00,907.9,16.0,0.7,1
2000-04-21T18:00,22.7,74,0.00,910.0,17.9,9.1,0
2000-04-22T00:00,20.5,95,0.00,908.5,19.7,9.3,0
2000-04-22T06:00,29.3,51,0.00,912.3,18.1,10.0,1
2000-04-22T12:00,30.6,36,0.00,908.5,13.7,4.6,1
2000-04-22T18:00,22.0,71,0.00,909.0,16.5,6.1,0
2000-04-23T00:00,19.4,90,0.00,907.9,17.7,5.9,0
2000-04-23T06:00,30.3,43,0.00,911.5,16.4,4.0,1
2000-04-23T12:00,30.8,37,0.10,908.3,14.4,2.6,1
2000-04-23T18:00,23.6,73,0.00,910.0,18.5,5.9,0
2000-04-24T00:00,21.1,95,0.00,909.0,20.3,9.4,0
2000-04-24T06:00,29.3,51,0.10,912.1,18.1,11.5,1
2000-04-24T12:00,28.7,48,0.00,907.5,16.5,2.2,1
2000-04-24T18:00,21.1,93,3.80,909.6,19.8,7.1,0
2000-04-25T00:00,21.3,96,0.00,909.0,20.7,13.0,0
2000-04-25T06:00,30.1,39,0.00,911.0,14.5,16.1,1
2000-04-25T12:00,31.1,33,0.00,906.8,12.9,5.6,1
2000-04-25T18:00,23.0,58,0.00,907.2,14.4,8.7,0
2000-04-26T00:00,19.8,93,0.00,907.4,18.7,7.2,0
2000-04-26T06:00,30.4,39,0.00,910.5,14.7,13.2,1
2000-04-26T12:00,31.3,34,0.00,906.9,13.6,2.9,1
2000-04-26T18:00,23.3,64,0.00,908.1,16.1,8.8,0
2000-04-27T00:00,20.2,95,0.00,907.1,19.3,8.6,0
2000-04-27T06:00,30.5,47,0.00,910.4,17.8,10.0,1
2000-04-27T12:00,29.9,46,0.60,906.7,17.1,2.3,1
2000-04-27T18:00,23.8,72,0.00,908.8,18.4,9.2,0
2000-04-28T00:00,20.9,93,0.00,907.3,19.8,10.0,0
2000-04-28T06:00,31.4,44,0.00,910.7,17.6,11.2,1
2000-04-28T12:00,29.4,50,0.80,907.0,17.9,2.9,1
2000-04-28T18:00,22.8,82,1.90,909.0,19.7,10.0,0
2000-04-29T00:00,21.5,96,0.00,909.1,20.8,11.7,0
2000-04-29T06:00,31.0,48,0.00,911.7,18.8,11.6,1
2000-04-29T12:00,31.0,41,0.20,908.3,16.3,2.5,1
2000-04-29T18:00,24.3,75,0.60,910.6,19.5,9.8,0
2000-04-30T00:00,21.7,90,0.00,909.2,20.1,8.7,0
2000-04-30T06:00,32.3,39,0.00,912.2,16.7,9.2,1
2000-04-30T12:00,32.3,32,0.00,908.5,13.4,3.3,1
2000-04-30T18:00,25.1,60,0.00,910.5,16.8,7.9,0
2000-05-01T00:00,21.7,93,0.00,909.0,20.6,9.1,0
2000-05-01T06:00,31.6,42,0.00,912.2,17.0,11.6,1
2000-05-01T12:00,29.8,45,0.90,907.7,16.5,4.6,1
2000-05-01T18:00,23.5,73,0.40,910.0,18.3,8.8,0
2000-05-02T00:00,21.7,92,0.00,907.9,20.3,7.9,0
2000-05-02T06:00,31.9,42,0.00,912.2,17.4,7.7,1
2000-05-02T12:00,27.2,57,0.90,908.0,18.0,7.6,1
2000-05-02T18:00,21.8,89,5.70,910.4,19.8,5.4,0
2000-05-03T00:00,21.3,95,0.00,909.5,20.4,10.4,0
2000-05-03T06:00,30.8,48,0.00,912.7,18.5,5.6,1
2000-05-03T12:00,26.9,65,2.00,909.3,19.7,3.9,1
2000-05-03T18:00,21.7,91,9.50,911.0,20.3,8.0,0
2000-05-04T00:00,20.6,97,0.00,910.2,20.1,7.3,0
2000-05-04T06:00,29.9,46,0.00,911.9,17.0,5.2,1
2000-05-04T12:00,29.3,47,1.20,908.7,16.7,11.0,1
2000-05-04T18:00,22.1,84,0.20,910.3,19.2,7.1,0
2000-05-05T00:00,20.2,94,0.00,908.5,19.1,6.9,0
2000-05-05T06:00,29.3,54,0.00,912.0,19.0,6.3,1
2000-05-05T12:00,25.2,76,6.00,908.9,20.7,6.8,1
2000-05-05T18:00,21.3,93,7.40,910.6,20.2,5.2,0
2000-05-06T00:00,20.0,98,0.00,909.4,19.7,5.8,0
2000-05-06T06:00,28.3,59,0.00,913.1,19.4,2.7,1
2000-05-06T12:00,25.3,70,2.60,909.4,19.5,6.7,1
2000-05-06T18:00,21.2,91,1.40,911.3,19.8,6.4,0
2000-05-07T00:00,19.4,98,0.10,909.9,19.0,4.7,0
2000-05-07T06:00,27.3,67,0.40,913.1,20.7,5.6,1
2000-05-07T12:00,25.9,73,4.90,909.1,20.6,2.3,1
2000-05-07T18:00,20.5,98,14.10,911.3,20.2,4.4,0
2000-05-08T00:00,19.7,95,1.80,909.8,18.8,8.7,0
2000-05-08T06:00,27.1,59,0.00,912.3,18.3,7.6,1
2000-05-08T12:00,27.3,57,0.40,908.1,18.0,4.3,1
2000-05-08T18:00,22.4,84,0.00,910.7,19.5,3.3,0
2000-05-09T00:00,20.6,93,0.00,909.7,19.3,5.1,0
2000-05-09T06:00,27.6,64,0.00,912.2,20.3,4.3,1
2000-05-09T12:00,25.3,72,1.90,908.2,20.0,4.1,1
2000-05-09T18:00,21.6,94,2.50,909.9,20.5,5.1,0
2000-05-10T00:00,21.1,92,0.00,909.1,19.7,4.8,0
2000-05-10T06:00,28.4,63,0.00,912.0,20.6,7.4,1
2000-05-10T12:00,25.3,75,3.80,908.6,20.6,6.9,1
2000-05-10T18:00,21.7,93,2.80,909.7,20.4,8.9,0
2000-05-11T00:00,20.8,93,0.00,909.1,19.6,8.7,0
2000-05-11T06:00,28.7,54,0.00,912.3,18.5,10.4,1
2000-05-11T12:00,27.8,56,0.00,908.0,18.3,5.7,1
2000-05-11T18:00,22.5,82,0.20,909.8,19.2,12.4,0
2000-05-12T00:00,20.4,89,0.00,909.1,18.5,9.4,0
2000-05-12T06:00,28.5,50,0.00,911.7,17.0,13.0,1
2000-05-12T12:00,28.5,52,0.00,907.9,17.7,7.9,1
2000-05-12T18:00,23.2,69,0.00,910.1,17.2,12.2,0
2000-05-13T00:00,19.9,87,0.00,909.0,17.6,9.0,0
2000-05-13T06:00,28.5,45,0.00,912.2,15.4,13.7,1
2000-05-13T12:00,29.2,42,0.00,908.8,15.1,8.6,1
2000-05-13T18:00,22.6,66,0.00,910.3,16.0,11.3,0
2000-05-14T00:00,19.5,85,0.00,908.7,16.8,8.6,0
2000-05-14T06:00,28.8,47,0.00,912.0,16.4,13.2,1
2000-05-14T12:00,29.7,44,0.00,908.5,16.0,5.4,1
2000-05-14T18:00,23.4,69,0.00,910.5,17.3,13.0,0
2000-05-15T00:00,20.2,89,0.00,908.7,18.3,9.7,0
2000-05-15T06:00,29.0,45,0.00,912.2,15.8,14.8,1
2000-05-15T12:00,29.9,40,0.00,908.5,14.7,9.4,1
2000-05-15T18:00,23.0,73,0.00,911.1,17.8,12.6,0
2000-05-16T00:00,20.2,91,0.00,908.8,18.7,9.1,0
2000-05-16T06:00,29.0,52,0.00,912.5,18.3,19.8,1
2000-05-16T12:00,28.3,51,0.50,909.2,17.1,15.7,1
2000-05-16T18:00,22.3,80,0.00,911.5,18.6,15.9,0
2000-05-17T00:00,20.2,92,0.00,908.3,18.8,10.5,0
2000-05-17T06:00,27.7,54,0.00,911.9,17.7,20.1,1
2000-05-17T12:00,25.9,65,1.20,908.1,18.7,15.1,1
2000-05-17T18:00,21.8,82,0.00,910.6,18.6,15.9,0
2000-05-18T00:00,19.6,91,0.00,908.1,18.1,13.9,0
2000-05-18T06:00,28.1,50,0.00,910.6,16.5,23.6,1
2000-05-18T12:00,27.5,48,0.00,906.9,15.4,17.0,1
2000-05-18T18:00,21.6,77,0.00,909.4,17.5,12.6,0
2000-05-19T00:00,20.0,91,0.00,907.2,18.4,12.4,0
2000-05-19T06:00,27.5,55,0.00,910.3,17.7,18.6,1
2000-05-19T12:00,25.8,61,1.30,907.7,17.7,17.7,1
2000-05-19T18:00,21.5,81,0.00,909.4,18.1,14.6,0
2000-05-20T00:00,20.1,88,0.00,907.3,18.1,14.0,0
2000-05-20T06:00,28.3,47,0.00,910.8,16.1,20.6,1
2000-05-20T12:00,27.8,49,0.10,907.6,16.1,14.0,1
2000-05-20T18:00,22.3,73,0.00,909.8,17.3,13.1,0
2000-05-21T00:00,19.5,93,0.00,907.9,18.4,11.5,0
2000-05-21T06:00,28.4,49,0.00,910.3,16.6,18.3,1
2000-05-21T12:00,28.5,47,0.00,907.7,16.0,13.8,1
2000-05-21T18:00,23.3,73,0.00,909.6,18.2,11.6,0
2000-05-22T00:00,20.0,92,0.00,907.9,18.7,11.9,0
2000-05-22T06:00,28.9,50,0.00,910.7,17.5,15.8,1
2000-05-22T12:00,28.7,48,0.00,907.6,16.4,11.3,1
2000-05-22T18:00,23.3,76,0.00,909.1,18.9,12.0,0
2000-05-23T00:00,20.5,89,0.00,907.4,18.6,9.0,0
2000-05-23T06:00,29.1,49,0.00,910.1,17.3,12.8,1
2000-05-23T12:00,28.4,50,0.00,907.6,17.1,9.4,1
2000-05-23T18:00,22.8,78,0.70,909.1,18.9,10.0,0
2000-05-24T00:00,20.7,91,0.00,907.8,19.2,8.7,0
2000-05-24T06:00,29.1,50,0.00,910.1,17.6,11.4,1
2000-05-24T12:00,29.0,50,0.10,907.0,17.6,12.0,1
2000-05-24T18:00,21.6,96,5.10,908.8,20.9,3.1,0
2000-05-25T00:00,20.9,93,0.00,908.0,19.7,8.0,0
2000-05-25T06:00,28.1,55,0.00,910.1,18.2,8.5,1
2000-05-25T12:00,27.3,59,0.40,907.5,18.6,9.5,1
2000-05-25T18:00,21.3,95,5.40,908.1,20.4,7.6,0
2000-05-26T00:00,20.6,94,0.00,906.5,19.6,10.7,0
2000-05-26T06:00,28.3,52,0.00,909.4,17.6,10.9,1
2000-05-26T12:00,27.7,56,0.00,906.3,18.1,8.4,1
2000-05-26T18:00,21.5,93,4.90,908.2,20.4,8.2,0
2000-05-27T00:00,20.3,95,0.00,906.7,19.4,11.2,0
2000-05-27T06:00,27.0,58,0.00,909.1,17.9,11.3,1
2000-05-27T12:00,26.1,63,0.20,907.1,18.6,13.0,1
2000-05-27T18:00,21.8,86,0.40,909.3,19.3,13.7,0
2000-05-28T00:00,20.1,91,0.00,907.6,18.5,12.2,0
2000-05-28T06:00,27.5,53,0.00,910.4,17.1,18.6,1
2000-05-28T12:00,25.4,67,0.60,908.0,18.9,9.7,1
2000-05-28T18:00,21.8,80,0.20,910.4,18.2,11.7,0
2000-05-29T00:00,19.3,94,0.00,908.3,18.3,9.7,0
2000-05-29T06:00,28.3,52,0.00,911.9,17.5,15.1,1
2000-05-29T12:00,25.8,65,0.80,908.0,18.8,10.9,1
2000-05-29T18:00,22.4,81,2.20,910.6,19.0,13.0,0
2000-05-30T00:00,20.1,90,0.00,909.1,18.4,9.4,0
2000-05-30T06:00,28.2,53,0.00,911.5,17.8,13.9,1
2000-05-30T12:00,25.0,73,3.30,908.8,19.8,12.5,1
2000-05-30T18:00,22.3,83,1.50,910.4,19.3,9.4,0
2000-05-31T00:00,20.6,88,0.00,908.4,18.6,13.1,0
2000-05-31T06:00,27.8,52,0.00,911.1,17.2,18.1,1
2000-05-31T12:00,27.1,58,0.40,907.8,18.2,13.5,1
2000-05-31T18:00,21.7,87,3.50,908.2,19.3,13.4,0
2000-06-01T00:00,20.5,89,0.00,906.7,18.7,12.1,0
2000-06-01T06:00,26.2,59,0.00,909.0,17.5,17.8,1
2000-06-01T12:00,22.2,88,4.50,905.0,20.2,12.0,1
2000-06-01T18:00,20.5,92,2.20,907.5,19.1,15.7,0
2000-06-02T00:00,20.7,89,0.00,905.0,18.8,13.8,0
2000-06-02T06:00,25.5,62,0.30,907.9,17.6,18.7,1
2000-06-02T12:00,22.6,86,9.20,904.7,20.1,11.5,1
2000-06-02T18:00,20.5,89,0.50,906.8,18.6,12.6,0
2000-06-03T00:00,19.6,88,0.00,905.1,17.5,13.0,0
2000-06-03T06:00,25.4,64,0.30,906.9,18.2,21.2,1
2000-06-03T12:00,22.7,86,6.70,904.1,20.1,11.9,1
2000-06-03T18:00,20.2,93,2.30,905.4,19.0,15.9,0
2000-06-04T00:00,19.8,91,0.00,904.0,18.4,16.2,0
2000-06-04T06:00,25.9,66,0.50,906.3,19.0,20.3,1
2000-06-04T12:00,22.1,90,9.50,902.9,20.3,12.6,1
2000-06-04T18:00,20.2,96,4.00,904.3,19.5,15.8,0
2000-06-05T00:00,20.0,94,0.60,902.8,19.0,17.5,0
2000-06-05T06:00,23.2,77,0.40,904.3,18.9,20.7,1
2000-06-05T12:00,23.3,76,0.80,901.8,18.7,22.2,1
2000-06-05T18:00,20.3,95,1.70,902.9,19.4,23.0,0
2000-06-06T00:00,20.0,94,5.90,901.2,19.0,23.5,0
2000-06-06T06:00,21.1,93,8.80,903.4,20.0,18.6,1
2000-06-06T12:00,20.9,93,7.80,902.1,19.8,25.7,1
2000-06-06T18:00,20.5,92,0.70,904.6,19.1,23.7,0
2000-06-07T00:00,20.5,90,0.80,903.2,18.8,24.4,0
2000-06-07T06:00,23.4,79,1.80,906.6,19.6,27.5,1
2000-06-07T12:00,22.3,84,2.10,905.1,19.4,28.9,1
2000-06-07T18:00,20.4,93,1.40,907.2,19.2,23.4,0
2000-06-08T00:00,20.1,95,2.20,905.7,19.2,22.0,0
2000-06-08T06:00,24.4,70,0.70,908.8,18.6,29.7,1
2000-06-08T12:00,24.5,69,0.10,907.1,18.4,20.3,1
2000-06-08T18:00,20.7,87,0.00,909.6,18.5,15.0,0
2000-06-09T00:00,20.7,93,0.00,908.0,19.5,17.8,0
2000-06-09T06:00,25.9,63,0.00,910.0,18.3,24.7,1
2000-06-09T12:00,25.7,64,0.00,907.6,18.3,20.9,1
2000-06-09T18:00,21.0,87,0.00,909.6,18.8,14.2,0
2000-06-10T00:00,20.6,90,0.00,907.8,18.8,17.1,0
2000-06-10T06:00,25.6,65,0.30,910.1,18.5,21.5,1
2000-06-10T12:00,23.7,78,1.60,907.9,19.5,16.4,1
2000-06-10T18:00,20.6,92,0.40,909.3,19.2,15.3,0
2000-06-11T00:00,20.7,89,0.00,908.3,18.9,14.1,0
2000-06-11T06:00,25.4,69,0.60,910.4,19.2,22.7,1
2000-06-11T12:00,22.4,87,12.70,907.9,20.2,12.6,1
2000-06-11T18:00,20.6,92,1.00,910.2,19.2,15.3,0
2000-06-12T00:00,19.8,95,2.30,908.3,19.0,15.5,0
2000-06-12T06:00,23.7,75,0.40,911.1,19.0,18.6,1
2000-06-12T12:00,21.2,86,3.00,909.0,18.7,14.8,1
2000-06-12T18:00,19.6,92,0.00,910.9,18.3,15.5,0
2000-06-13T00:00,19.1,93,0.00,909.0,18.0,15.1,0
2000-06-13T06:00,24.2,66,0.10,911.7,17.5,22.5,1
2000-06-13T12:00,24.7,63,0.00,909.7,17.2,14.5,1
2000-06-13T18:00,20.5,84,0.00,911.6,17.8,14.5,0
2000-06-14T00:00,19.3,91,0.00,909.8,17.9,13.8,0
2000-06-14T06:00,24.8,63,0.00,911.9,17.3,21.5,1
2000-06-14T12:00,24.0,70,0.10,909.3,18.2,14.9,1
2000-06-14T18:00,20.4,86,0.00,911.1,17.9,15.5,0
2000-06-15T00:00,20.1,88,0.00,909.5,18.1,15.5,0
2000-06-15T06:00,24.8,64,0.20,911.5,17.6,20.2,1
2000-06-15T12:00,25.8,61,0.10,908.3,17.7,12.9,1
2000-06-15T18:00,20.8,83,0.00,909.7,17.9,12.2,0
2000-06-16T00:00,19.9,91,0.00,908.3,18.4,13.0,0
2000-06-16T06:00,25.1,64,0.30,910.4,17.7,21.8,1
2000-06-16T12:00,25.1,68,0.70,907.8,18.8,15.0,1
2000-06-16T18:00,20.9,81,0.00,909.6,17.6,14.1,0
2000-06-17T00:00,19.9,89,0.00,908.4,18.1,13.8,0
2000-06-17T06:00,25.4,61,0.10,910.1,17.5,21.3,1
2000-06-17T12:00,25.3,60,0.40,907.2,17.0,18.4,1
2000-06-17T18:00,20.6,80,0.00,908.9,16.9,15.9,0
2000-06-18T00:00,20.0,87,0.00,907.0,17.8,16.2,0
2000-06-18T06:00,25.4,60,0.00,908.9,17.2,22.3,1
2000-06-18T12:00,24.8,66,0.80,905.6,18.0,18.1,1
2000-06-18T18:00,20.3,86,0.00,906.8,17.9,15.2,0
2000-06-19T00:00,20.1,88,0.00,905.7,18.1,14.7,0
2000-06-19T06:00,25.4,64,0.30,908.1,18.1,17.8,1
2000-06-19T12:00,23.7,75,6.90,905.4,19.0,17.8,1
2000-06-19T18:00,20.2,88,0.10,906.9,18.2,15.1,0
2000-06-20T00:00,19.7,89,0.00,905.3,17.9,14.1,0
2000-06-20T06:00,25.2,65,0.00,907.7,18.1,18.1,1
2000-06-20T12:00,24.3,73,1.00,905.1,19.2,14.8,1
2000-06-20T18:00,21.0,87,0.10,907.5,18.7,13.4,0
2000-06-21T00:00,20.2,91,0.00,906.1,18.6,12.3,0
2000-06-21T06:00,25.2,65,0.40,908.8,18.1,17.3,1
2000-06-21T12:00,23.0,82,3.20,907.1,19.9,10.2,1
2000-06-21T18:00,21.3,87,0.00,908.9,19.0,10.4,0
2000-06-22T00:00,20.0,92,0.00,907.7,18.7,10.1,0
2000-06-22T06:00,25.6,62,0.10,909.8,17.8,14.9,1
2000-06-22T12:00,24.9,66,0.20,908.0,18.0,10.7,1
2000-06-22T18:00,20.2,94,0.70,909.2,19.2,10.0,0
2000-06-23T00:00,19.7,95,0.00,908.0,18.9,12.0,0
2000-06-23T06:00,25.6,61,0.10,910.6,17.5,17.1,1
2000-06-23T12:00,25.6,61,0.00,908.8,17.5,12.6,1
2000-06-23T18:00,21.1,82,0.00,909.8,17.8,10.8,0
2000-06-24T00:00,18.5,97,0.00,908.1,17.9,9.9,0
2000-06-24T06:00,26.6,54,0.00,910.4,16.5,16.5,1
2000-06-24T12:00,26.4,56,0.00,907.7,16.8,12.1,1
2000-06-24T18:00,21.5,79,0.00,909.1,17.7,9.1,0
2000-06-25T00:00,18.7,96,0.00,907.5,18.1,10.1,0
2000-06-25T06:00,26.5,55,0.00,909.9,16.6,16.1,1
2000-06-25T12:00,26.1,55,0.00,907.6,16.4,11.7,1
2000-06-25T18:00,21.5,79,0.00,910.3,17.7,8.7,0
2000-06-26T00:00,19.0,92,0.00,907.8,17.6,10.9,0
2000-06-26T06:00,26.4,53,0.00,910.1,16.0,18.4,1
2000-06-26T12:00,26.1,54,0.00,907.6,16.2,13.9,1
2000-06-26T18:00,21.4,81,0.00,909.4,18.0,12.3,0
2000-06-27T00:00,19.4,92,0.00,907.6,18.1,14.1,0
2000-06-27T06:00,25.8,60,0.00,909.4,17.5,16.5,1
2000-06-27T12:00,21.7,87,10.10,906.2,19.4,12.6,1
2000-06-27T18:00,20.2,89,0.40,908.7,18.4,15.7,0
2000-06-28T00:00,19.9,89,0.00,906.9,18.0,17.0,0
2000-06-28T06:00,24.6,65,0.20,909.8,17.6,21.4,1
2000-06-28T12:00,21.8,85,1.40,907.1,19.2,14.4,1
2000-06-28T18:00,20.0,88,0.10,908.4,18.0,15.2,0
2000-06-29T00:00,19.3,90,0.00,905.4,17.7,18.4,0
2000-06-29T06:00,22.5,73,1.60,907.6,17.4,22.4,1
2000-06-29T12:00,20.3,89,4.20,904.4,18.4,16.7,1
2000-06-29T18:00,18.9,95,1.10,905.7,18.2,16.9,0
2000-06-30T00:00,19.4,93,0.60,903.7,18.2,15.9,0
2000-06-30T06:00,21.9,79,0.40,906.3,18.1,19.2,1
2000-06-30T12:00,21.4,84,4.60,904.9,18.6,20.9,1
2000-06-30T18:00,19.3,92,0.00,906.8,17.9,16.6,0
2000-07-01T00:00,18.9,91,0.00,905.1,17.5,17.7,0
2000-07-01T06:00,24.4,65,0.30,907.5,17.3,25.6,1
2000-07-01T12:00,24.7,65,0.40,905.8,17.7,17.0,1
2000-07-01T18:00,20.0,87,0.00,907.9,17.8,15.7,0
2000-07-02T00:00,19.1,88,0.00,905.9,17.2,17.1,0
2000-07-02T06:00,25.0,61,0.10,908.3,16.9,25.0,1
2000-07-02T12:00,25.2,59,0.00,905.8,16.6,18.0,1
2000-07-02T18:00,20.8,80,0.00,907.3,17.3,15.9,0
2000-07-03T00:00,19.6,87,0.00,905.7,17.5,18.1,0
2000-07-03T06:00,23.0,71,0.60,908.0,17.5,17.7,1
2000-07-03T12:00,21.1,89,3.30,905.3,19.2,16.5,1
2000-07-03T18:00,19.2,94,3.50,906.6,18.3,17.1,0
2000-07-04T00:00,18.9,97,9.00,904.9,18.4,16.2,0
2000-07-04T06:00,23.3,80,1.70,907.5,19.8,15.1,1
2000-07-04T12:00,21.6,83,4.00,904.7,18.7,17.0,1
2000-07-04T18:00,19.8,94,1.50,905.8,18.8,19.5,0
2000-07-05T00:00,19.4,95,1.40,905.2,18.6,18.2,0
2000-07-05T06:00,22.6,78,1.70,907.2,18.5,19.6,1
2000-07-05T12:00,21.6,89,2.10,905.3,19.6,17.3,1
2000-07-05T18:00,19.9,93,1.60,907.0,18.8,19.4,0
2000-07-06T00:00,19.4,92,0.70,905.5,18.2,19.1,0
2000-07-06T06:00,22.8,78,0.00,907.2,18.8,21.8,1
2000-07-06T12:00,22.4,82,2.90,905.3,19.1,14.1,1
2000-07-06T18:00,19.9,94,4.30,907.0,18.9,16.1,0
